l_temp,dd,p,mn,s,mn_s,mn_s_t,super_heat,tt,cs,mcwf,mould_level,mcwd_temp,sczfr,m_f,heat_ext
1508,7,0.022,0.75,0.025,30,25.10710746,31,1539,2.81,2229.42,60.04,5.38,318.21,113.2419929,17927393
1508,5,0.032,0.73,0.022,33.18181818,27.78715793,34,1542,2.9,2232.24,60.03,5.5,315.85,108.9137931,17780946.21
1508,4,0.023,0.705,0.019,37.10526316,31.21470086,45,1553,2.88,2228.47,59.82,5.51,310.52,107.8194444,17906684.98
1508,7,0.02,0.78,0.018,43.33333333,32.58285073,56,1564,2.6,2230.3,60.18,4.52,275.88,106.1076923,16284621.23
1508,6,0.025,0.733,0.022,33.31818182,27.78715793,50,1558,2.82,2229.46,59.9,5.46,274.4,97.30496454,18129778.98
1508,6,0.014,0.741,0.014,52.92857143,39.77262916,43,1551,2.6,2226.71,60.17,5.15,267.76,102.9846154,18524514.35
1508,2,0.023,0.74,0.033,22.42424242,20.1434254,42,1550,2.54,2226.43,60.03,5.21,263.36,103.6850394,19180606.8
1508,5,0.028,0.73,0.017,42.94117647,34.09448306,41,1549,3.2,2229.01,60.17,5.13,266.12,83.1625,15008202.96
1506,7,0.032,1.03,0.021,49.04761905,28.83191546,44,1550,3.01,2228.5,59.9,5.87,265.45,88.18936877,18252969.77
1506,6,0.023,1.05,0.014,75,39.77262916,44,1550,2.93,2227.61,59.96,5.84,258.48,88.21843003,18648060.78
1506,7,0.019,1.055,0.018,58.61111111,32.58285073,41,1547,3.3,2227.27,59.92,5.42,255.69,77.48181818,15364113.42
1506,3,0.04,0.95,0.024,39.58333333,25.93359266,38,1544,3.29,2227.82,59.99,5.52,254.33,77.30395137,15699020.94
1506,8,0.029,1.023,0.021,48.71428571,28.83191546,56,1562,3.33,2227.73,59.82,5.52,250.22,75.14114114,15509817.51
1506,6,0.025,1.02,0.022,46.36363636,27.78715793,52,1558,2.83,2230.67,60.08,5.87,310.58,109.745583,19432840.35
1506,4,0.021,1.027,0.019,54.05263158,31.21470086,36,1542,3.23,2229.62,59.9,5.43,290.24,89.85758514,15742635.83
1506,5,0.021,1.054,0.015,70.26666667,37.65403131,47,1553,3.31,2232.52,59.85,5.27,266.08,80.38670695,14928881.47
1506,7,0.025,1.04,0.011,94.54545455,48.15942887,38,1544,3.08,2233.8,60.46,5.29,258.56,83.94805195,16113820.91
1506,8,0.03,1.032,0.014,73.71428571,39.77262916,50,1556,2.8,2229.59,59.93,5.26,255.75,91.33928571,17591465.1
1506,5,0.023,1.044,0.016,65.25,35.77449321,58,1564,2.34,2227.79,59.63,0.12,265.18,113.3247863,479831.6923
1510,5,0.022,1.01,0.018,56.11111111,32.58285073,39,1549,3.21,2232.34,60.07,5.06,256.08,79.77570093,14779342.58
1508,6,0.023,0.751,0.017,44.17647059,34.09448306,69,1577,2.22,2220.11,59.68,0.2,271.39,122.2477477,840041.6216
1508,2,0.025,0.743,0.019,39.10526316,31.21470086,76,1584,2.28,2221.43,59.52,0.16,273.57,119.9868421,654737.2632
1508,10,0.019,0.712,0.013,54.76923077,42.18126779,65,1573,2.43,2225.22,59.74,0.26,268.33,110.4238683,999975.4074
1506,5,0.016,1.045,0.025,41.8,25.10710746,72,1578,2.18,2239.6,59.47,0.13,286.8,131.559633,560927.3394
1506,5,0.037,1.07,0.029,36.89655172,22.31802259,73,1579,2.34,2241.73,59.51,0.24,246.68,105.4188034,965668.3077
1506,3,0.025,1.03,0.023,44.7826087,26.82423957,56,1562,3.17,2244.18,60.12,5.52,319.92,100.9211356,16412955.56
1506,5,0.03,0.98,0.025,39.2,25.10710746,43,1549,2.78,2248.14,59.95,4.69,319.15,114.8021583,15929446.66
1508,11,0.031,0.842,0.031,27.16129032,21.1678094,53,1561,3.03,2248.15,60.12,5.46,314.88,103.9207921,17014711.49
1508,7,0.015,1.108,0.015,73.86666667,37.65403131,28,1536,2.94,2245.38,60.44,4.71,316.49,107.6496599,15108199.71
1506,4,0.022,1.05,0.011,95.45454545,48.15942887,49,1555,3.19,2250.63,60.12,5.18,300.14,94.08777429,15349437.71
1508,7,0.025,0.71,0.03,23.66666667,21.72572514,41,1549,3.02,2246.13,60.12,5.1,299.4,99.13907285,15931160.46
1508,9,0.017,0.775,0.012,64.58333333,44.94691449,43,1551,2.48,2248.01,59.91,4.64,305.78,123.2983871,17665007.61
1506,7,0.023,1.01,0.023,43.91304348,26.82423957,48,1554,2.86,2248.19,59.83,5.09,296.9,103.8111888,16804827.21
1508,8,0.024,0.81,0.02,40.5,29.96988564,45,1553,3.05,2246.43,59.89,5.12,282.8,92.72131148,15838436.3
1508,4,0.025,0.75,0.019,39.47368421,31.21470086,38,1546,2.3,2248.72,60.02,4.39,277.11,120.4826087,18026912.77
1508,10,0.026,0.795,0.022,36.13636364,27.78715793,47,1555,2.79,2245.38,59.9,4.33,275.42,98.71684588,14636014.58
1510,3,0.031,0.975,0.023,42.39130435,26.82423957,50,1560,2.66,2247.25,60.06,4.13,274.39,103.1541353,14654435.53
1508,3,0.027,0.713,0.019,37.52631579,31.21470086,33,1541,3.14,2241.53,60.07,4.87,319.71,101.8184713,14601354.97
1508,6,0.019,0.756,0.018,42,32.58285073,55,1563,2.99,2242.49,59.94,4.56,319.55,106.8729097,14363935.95
1508,3,0.022,0.734,0.024,30.58333333,25.93359266,47,1555,2.67,2242.5,59.98,4.19,319.27,119.576779,14780342.7
1508,7,0.022,0.725,0.02,36.25,29.96988564,43,1551,2.55,2243.34,59.96,5.04,318,124.7058824,18622361.22
1508,6,0.016,0.731,0.016,45.6875,35.77449321,52,1560,3.15,2250.16,59.94,4.82,318.47,101.1015873,14461028.27
1508,7,0.022,0.728,0.027,26.96296296,23.61991192,51,1559,3.04,2251.11,60.24,4.7,318.81,104.8717105,14617405.07
1508,5,0.019,0.766,0.017,45.05882353,34.09448306,46,1554,2.7,2253.5,60.06,4.42,302.24,111.9407407,15494064.44
1508,3,0.022,0.727,0.028,25.96428571,22.94811947,49,1557,2.83,2251.21,59.94,4.81,297.43,105.0989399,16070298.38
1508,7,0.019,0.74,0.018,41.11111111,32.58285073,51,1559,2.89,2256.03,60.04,4.45,298.32,103.2249135,14590034.84
1508,3,0.022,0.8,0.018,44.44444444,32.58285073,51,1559,2.5,2256.8,59.95,4.41,297.38,118.952,16720179.84
1510,12,0.026,0.98,0.008,122.5,62.00271238,86,1596,2.25,2249.67,59.54,0.69,297.89,132.3955556,2897574.96
1508,5,0.03,0.761,0.011,69.18181818,48.15942887,49,1557,2.63,2255.43,59.85,4.57,304.49,115.7756654,16460351.11
1508,7,0.024,0.729,0.021,34.71428571,28.83191546,54,1562,3.06,2251.28,59.91,4.78,302.66,98.90849673,14770162.51
1508,4,0.015,0.815,0.02,40.75,29.96988564,39,1547,2.6,2254.48,60.05,3.93,303.59,116.7653846,14312479.57
1508,4,0.022,0.79,0.024,32.91666667,25.93359266,53,1561,2.98,2254.83,60.1,4.82,302.77,101.6006711,15317710.91
1508,5,0.033,0.77,0.023,33.47826087,26.82423957,45,1553,2.81,2256.67,59.92,5.03,302.29,107.5765125,16965982.36
1508,6,0.026,0.75,0.022,34.09090909,27.78715793,50,1558,2.8,2257.11,60.2,4.71,301.39,107.6392857,15946482.15
1508,6,0.018,0.74,0.018,41.11111111,32.58285073,68,1576,2.3,2256.86,59.59,0.29,303.72,132.0521739,1195154.557
1508,5,0.024,0.759,0.026,29.19230769,24.33786233,38,1546,3.09,2258.49,59.95,5.02,299.17,96.81877023,15410357.01
1508,4,0.026,0.779,0.024,32.45833333,25.93359266,44,1552,3.05,2258.36,59.84,4.9,300.53,98.53442623,15238376.66
1508,5,0.033,0.745,0.028,26.60714286,22.94811947,32,1540,3.25,2256.94,59.82,4.63,298.86,91.95692308,13504140.07
1508,6,0.027,0.73,0.023,31.73913043,26.82423957,48,1556,2.35,2257.39,60.06,4.44,299.11,127.2808511,17913110.09
1508,9,0.021,0.73,0.033,22.12121212,20.1434254,47,1555,2.41,2258.37,59.96,4.44,293.53,121.7966805,17474723.55
1508,6,0.018,0.785,0.024,32.70833333,25.93359266,34,1542,3.17,2253.17,59.78,5.43,297.69,93.90851735,16210029.97
1508,5,0.022,0.762,0.026,29.30769231,24.33786233,38,1546,3.12,2253.14,59.87,4.76,297.69,95.41346154,14437427.85
1508,7,0.015,0.77,0.023,33.47826087,26.82423957,41,1549,3.08,2254.54,60.02,4.04,295.95,96.08766234,12420465.82
1508,6,0.021,0.74,0.033,22.42424242,20.1434254,50,1558,2.4,2256.55,60.19,4.89,296.06,123.3583333,19310426.63
1508,3,0.016,0.794,0.027,29.40740741,23.61991192,38,1546,2.84,2253.66,59.95,5.48,295.64,104.0985915,18264168.51
1508,9,0.034,0.777,0.028,27.75,22.94811947,64,1572,2.84,2256.74,60.19,4.3,298.01,104.9330986,14350959.3
1508,4,0.015,0.76,0.028,27.14285714,22.94811947,35,1543,2.9,2254.91,60.19,4.02,295.79,101.9965517,13128241.53
1508,7,0.015,0.774,0.02,38.7,29.96988564,48,1556,2.38,2254.16,60.18,4.37,295.23,124.0462185,17383551.53
1508,8,0.024,0.72,0.029,24.82758621,22.31802259,37,1545,2.92,2256.7,59.99,4.54,295.32,101.1369863,14736560.14
1508,5,0.028,0.744,0.026,28.61538462,24.33786233,50,1558,2.23,2252.24,59.97,4.04,296.31,132.8744395,17137223.46
1508,8,0.023,0.73,0.021,34.76190476,28.83191546,55,1563,2.74,2254.75,59.86,4.72,294.98,107.6569343,16313198.54
1508,10,0.028,0.755,0.038,19.86842105,18.01034279,28,1536,2.86,2254.89,59.73,4.21,289.75,101.3111888,13940896.85
1508,5,0.022,0.724,0.026,27.84615385,24.33786233,42,1550,2.36,2257.03,60.1,4.16,291.18,123.3813559,16709672.95
1508,5,0.027,0.772,0.026,29.69230769,24.33786233,32,1540,2.94,2258.02,59.93,4.98,285.34,97.05442177,16064199.43
1508,3,0.027,0.721,0.027,26.7037037,23.61991192,43,1551,2.84,2263.11,59.89,4.94,285.93,100.6795775,16533452.92
1508,7,0.018,0.742,0.028,26.5,22.94811947,67,1575,2.35,2261.62,59.89,5.37,286.5,121.9148936,21705777.65
1508,13,0.026,0.79,0.025,31.6,25.10710746,63,1571,2.31,2249.77,59.43,0.23,254.25,110.0649351,940812.9091
1508,18,0.024,0.74,0.027,27.40740741,23.61991192,38,1546,2.33,2253.84,59.42,0.37,275.41,118.2017167,1503204.876
1508,6,0.022,0.77,0.023,33.47826087,26.82423957,48,1556,2.29,2204.88,59.68,0.16,279.73,122.1528384,647021.5546
1506,11,0.025,1.035,0.018,57.5,32.58285073,63,1569,2.78,2207.62,59.96,4.94,319.71,115.0035971,16476150.99
1506,9,0.021,1.051,0.015,70.06666667,37.65403131,57,1563,2.87,2207.13,60.01,4.65,319.57,111.3484321,15019250.49
1506,15,0.02,1.041,0.022,47.31818182,27.78715793,65,1571,2.29,2209.34,59.77,0.14,205.79,89.86462882,567289.048
1506,6,0.025,1.01,0.027,37.40740741,23.61991192,61,1567,2.36,2215.59,60.03,4.28,315.72,133.779661,16876036.37
1506,8,0.028,1.036,0.018,57.55555556,32.58285073,54,1560,2.6,2206.87,59.97,4.77,317.95,122.2884615,17004782.15
1506,5,0.026,1.035,0.025,41.4,25.10710746,53,1559,2.64,2215.37,60.06,4.77,317.5,120.2651515,16811637.34
1506,9,0.023,1.13,0.024,47.08333333,25.93359266,57,1563,3.14,2218.52,59.8,5.05,318.09,101.3025478,14985608.03
1506,2,0.03,1.053,0.028,37.60714286,22.94811947,52,1558,2.42,2210.05,60.1,4.72,317.65,131.2603306,18104145.12
1506,4,0.019,1.023,0.027,37.88888889,23.61991192,59,1565,2.85,2206.9,60.04,4.08,311.39,109.2596491,13269276.63
1506,5,0.021,1.036,0.027,38.37037037,23.61991192,56,1562,2.6,2210.93,59.85,4.03,304.9,117.2692308,14393154.3
1506,9,0.025,1.04,0.025,41.6,25.10710746,58,1564,2.99,2207.36,59.95,6.14,305.09,102.0367893,19037926.31
1508,6,0.019,0.763,0.015,50.86666667,37.65403131,65,1573,2.3,2194.55,59.62,1.91,272.71,118.5695652,7654208.739
1508,9,0.015,0.738,0.008,92.25,62.00271238,48,1556,2.78,2211.18,59.68,4.64,319.5,114.9280576,15500530.88
1508,5,0.04,0.71,0.03,23.66666667,21.72572514,46,1554,2.72,2209.57,60.05,4.17,318.44,117.0735294,14227356.24
1508,7,0.025,0.77,0.025,30.8,25.10710746,43,1551,2.77,2211.05,59.98,4.55,318.48,114.9747292,15253850.36
1508,7,0.019,0.73,0.029,25.17241379,22.31802259,53,1561,2.77,2212.39,59.95,5.38,316.99,114.4368231,18047351.78
1508,7,0.014,0.8,0.03,26.66666667,21.72572514,45,1553,3.01,2215.96,59.91,4.37,314.98,104.6445183,13512202.6
1508,2,0.026,0.727,0.026,27.96153846,24.33786233,44,1552,2.83,2215.41,60.14,4.78,314.88,111.2650177,15716102.88
1508,8,0.035,0.739,0.024,30.79166667,25.93359266,43,1551,2.61,2213.95,59.99,4.55,310.19,118.8467433,16210185.63
1508,8,0.029,0.728,0.03,24.26666667,21.72572514,53,1561,2.53,2215.62,59.95,4.27,309.89,122.486166,15705505.57
1508,6,0.027,0.747,0.03,24.9,21.72572514,28,1536,3.15,2212.38,59.96,4.48,314.54,99.85396825,13215283.2
1508,9,0.018,0.77,0.022,35,27.78715793,38,1546,3.14,2210.46,60.27,4.42,311.74,99.28025478,13068464.79
1508,5,0.019,0.737,0.027,27.2962963,23.61991192,50,1558,3.05,2219.48,59.88,5.14,312.36,102.4131148,15709552.21
1508,10,0.031,0.74,0.017,43.52941176,34.09448306,53,1561,3.05,2216.84,60,5.27,302.88,99.30491803,16087716.9
1508,17,0.02,0.73,0.028,26.07142857,22.94811947,51,1559,2.92,2219.35,60.17,5.12,302.28,103.5205479,16344144.66
1508,17,0.032,0.725,0.018,40.27777778,32.58285073,40,1548,3.08,2218.82,60.19,5.12,300.57,97.58766234,15491397.82
1508,13,0.027,0.749,0.021,35.66666667,28.83191546,52,1560,3.13,2223.36,60.11,5.56,298.69,95.42811502,16587828.35
1508,6,0.029,0.71,0.009,78.88888889,56.47110389,74,1582,2.31,2213.94,59.67,0.14,304.41,131.7792208,563548.3636
1508,7,0.023,0.73,0.021,34.76190476,28.83191546,50,1558,2.66,2217.84,60.11,4.84,298.02,112.037594,16948966.74
1508,10,0.028,0.73,0.027,27.03703704,23.61991192,56,1564,3.14,2219.99,60.04,5,299.23,95.29617834,14847066.88
1508,10,0.022,0.718,0.023,31.2173913,26.82423957,58,1566,2.49,2221.13,59.74,5.17,298.89,120.0361446,19369324.02
1508,8,0.027,0.746,0.019,39.26315789,31.21470086,49,1557,2.39,2219.9,60.04,5.49,296.12,123.8995816,21416926.44
1508,4,0.019,0.73,0.021,34.76190476,28.83191546,53,1561,2.84,2217.27,59.94,5.1,296.08,104.2535211,16723212.46
1508,17,0.039,0.763,0.025,30.52,25.10710746,45,1553,3.07,2212.33,60.11,5.28,299.27,97.48208469,15980661.26
1508,6,0.029,0.737,0.028,26.32142857,22.94811947,37,1545,3.06,2212.64,59.82,5.38,289.79,94.70261438,16338827.92
1508,9,0.029,0.732,0.026,28.15384615,24.33786233,46,1554,2.9,2215.63,59.91,4.98,298.44,102.9103448,15980040.37
1508,8,0.036,0.737,0.028,26.32142857,22.94811947,36,1544,2.22,2218.3,59.87,4.77,289.46,130.3873874,20018658.65
1508,8,0.023,0.73,0.032,22.8125,20.64126415,53,1561,2.13,2216.52,60,4.75,290.04,136.1690141,20760363.38
1508,8,0.023,0.743,0.03,24.76666667,21.72572514,70,1578,2.22,2229.92,59.62,0.28,301.86,135.972973,1181254.919
1508,8,0.015,0.715,0.021,34.04761905,28.83191546,47,1555,3.08,2232.5,60.04,4.93,298.12,96.79220779,15008488.64
1508,7,0.02,0.726,0.031,23.41935484,21.1678094,41,1549,2.89,2230.14,59.91,4.88,296.38,102.5536332,15816245.48
1508,10,0.019,0.802,0.023,34.86956522,26.82423957,46,1554,3.14,2232.53,60.07,4.89,297.46,94.73248408,14602452.59
1508,5,0.017,0.76,0.022,34.54545455,27.78715793,46,1554,3.18,2233.71,60.11,4.58,297.09,93.4245283,13511838.23
1508,4,0.024,0.754,0.025,30.16,25.10710746,63,1571,3.12,2235.99,59.82,4.71,295.65,94.75961538,14177036.6
1506,7,0.022,1.08,0.019,56.84210526,31.21470086,41,1547,3.19,2234.1,60.01,4.82,293.8,92.10031348,14177780.69
1508,10,0.017,0.751,0.009,83.44444444,56.47110389,74,1582,2.75,2240.81,58.39,0.15,295.1,107.3090909,513349.2
1508,7,0.024,0.8,0.024,33.33333333,25.93359266,43,1551,3.14,2241.95,60.15,4.58,262.78,83.68789809,13734442.74
1506,5,0.021,1.07,0.028,38.21428571,22.94811947,49,1555,2.91,2239.91,59.95,4.88,260.97,89.68041237,15776355.79
1508,8,0.023,0.763,0.026,29.34615385,24.33786233,37,1545,2.59,2247.43,60.23,4.16,283.84,109.5907336,15161041.3
1508,9,0.02,0.731,0.027,27.07407407,23.61991192,45,1553,2.87,2254.86,60.06,4.32,266.49,92.85365854,14255114.93
1508,7,0.024,0.736,0.028,26.28571429,22.94811947,58,1566,2.98,2254.32,59.96,4.2,244.68,82.10738255,13344364.03
1508,7,0.018,0.753,0.03,25.1,21.72572514,37,1545,2.86,2256.3,59.84,4.42,242.58,84.81818182,14645438.18
1508,6,0.015,0.762,0.024,31.75,25.93359266,34,1542,2.88,2256.15,59.87,4.33,238.79,82.91319444,14246647.19
1508,5,0.028,0.735,0.03,24.5,21.72572514,53,1561,2.82,2297.14,60.04,4.46,313.99,111.3439716,15258874.64
1508,5,0.03,0.76,0.033,23.03030303,20.1434254,45,1553,2.8,2300.63,59.91,4.8,299.72,107.0428571,16564536
1506,4,0.032,1.018,0.036,28.27777778,18.79974161,50,1556,3.09,2298.05,60.13,5.09,295.79,95.72491909,15898936.21
1506,7,0.028,1.02,0.04,25.5,17.29210593,19,1525,3.01,2294.15,59.9,4.27,293.4,97.47508306,13668865.81
1506,8,0.022,1.07,0.028,38.21428571,22.94811947,39,1545,2.58,2296.94,59.88,4.23,288.62,111.8682171,15816835.67
1506,10,0.034,1.034,0.032,32.3125,20.64126415,52,1558,3.27,2296.23,60.05,4.74,277.37,84.82262997,13979616.77
1506,12,0.022,1.035,0.025,41.4,25.10710746,89,1595,2.25,2279.43,59.53,0.29,275.25,122.3333333,1233931.44
1506,11,0.025,1.05,0.011,95.45454545,48.15942887,79,1585,2.16,2277.89,59.62,0.17,294.56,136.3703704,752969.1944
1506,11,0.035,1.042,0.028,37.21428571,22.94811947,43,1549,2.89,2285.07,60.06,5.03,318.99,110.3771626,16703940.77
1506,4,0.023,1.11,0.027,41.11111111,23.61991192,59,1565,2.89,2282.64,59.76,4.57,318.19,110.100346,15160204.9
1506,7,0.03,1.076,0.028,38.42857143,22.94811947,60,1566,2.95,2284.82,59.76,4.58,312,105.7627119,14898575.43
1506,5,0.027,1.052,0.021,50.0952381,28.83191546,44,1550,2.85,2283.99,59.91,4.87,307.03,107.7298246,16391835.6
1508,7,0.019,0.744,0.026,28.61538462,24.33786233,55,1563,2.94,2281,59.82,4.52,319.01,108.5068027,14728742.86
1506,10,0.025,1.064,0.028,38,22.94811947,43,1549,3.38,2281.24,60.02,4.94,317.61,93.96745562,14003304
1506,13,0.037,1.008,0.028,36,22.94811947,19,1525,3.14,2283.1,59.71,4.91,317.7,101.1783439,14994295.61
1506,10,0.024,1.052,0.033,31.87878788,20.1434254,29,1535,3.55,2282.44,59.85,4.66,317.73,89.50140845,12583638.22
1506,7,0.021,1.035,0.034,30.44117647,19.67192734,53,1559,3.48,2279.91,59.84,4.93,312.74,89.86781609,13565464.5
1510,6,0.024,0.994,0.026,38.23076923,24.33786233,78,1588,2.35,2275.35,59.66,0.69,302.69,128.8042553,2805942.255
1506,12,0.019,1.027,0.036,28.52777778,18.79974161,36,1542,2.8,2281.44,60.26,3.42,302.4,108,11703787.2
1508,5,0.02,0.768,0.025,30.72,25.10710746,20,1528,2.96,2275.7,60.1,4.14,303.88,102.6621622,13368199.86
1508,8,0.018,0.752,0.025,30.08,25.10710746,50,1558,3.24,2279.88,60.2,4.79,295.5,91.2037037,14156366
1510,17,0.028,1.013,0.012,84.41666667,44.94691449,84,1594,2.32,2278.09,59.54,0.77,294.78,127.0603448,3175578.905
1508,13,0.019,0.723,0.026,27.80769231,24.33786233,46,1554,2.88,2276.51,60.26,4.37,308.99,107.2881944,14508008.52
1508,12,0.031,0.772,0.027,28.59259259,23.61991192,40,1548,2.87,2276.28,59.92,4.55,308.26,107.4076655,15156693.66
1508,12,0.025,0.754,0.026,29,24.33786233,52,1560,2.72,2275.56,59.94,4.59,293.1,107.7573529,16128031.5
1508,4,0.019,0.81,0.033,24.54545455,20.1434254,46,1554,2.29,2274.8,60.06,3.17,295.23,128.9213974,13225627.6
1508,12,0.033,0.741,0.029,25.55172414,22.31802259,43,1551,2.21,2274.22,59.98,3.7,289.89,131.1719457,15991574.12
1508,17,0.025,0.758,0.021,36.0952381,28.83191546,67,1575,2.29,2273.27,59.5,0.4,282.26,123.2576419,1667726.463
1508,15,0.022,0.726,0.032,22.6875,20.64126415,82,1590,2.25,2272.44,59.45,0.65,255.42,113.52,2757227.2
1508,5,0.033,0.78,0.021,37.14285714,28.83191546,82,1590,2.22,2276.26,59.39,0.12,277.08,124.8108108,516772.5405
1508,9,0.028,0.732,0.028,26.14285714,22.94811947,78,1586,2.3,2245.81,59.59,0.26,272.85,118.6304348,1066271.53
1506,9,0.022,1.048,0.027,38.81481481,23.61991192,87,1593,2.22,2246.36,59.55,0.29,283.36,127.6396396,1232462.378
1508,6,0.018,0.72,0.016,45,35.77449321,54,1562,3.16,2245.4,60.12,4.69,267.43,84.62974684,13996800.38
1506,3,0.018,1.042,0.022,47.36363636,27.78715793,86,1592,2.23,2245.36,59.49,0.19,281.4,126.1883408,803496.5381
1508,8,0.021,0.778,0.015,51.86666667,37.65403131,69,1577,2.32,2259.3,59.74,0.24,261.18,112.5775862,981626.8966
1506,6,0.032,1.036,0.024,43.16666667,25.93359266,76,1582,2.36,2261.18,59.55,0.49,279.52,118.440678,1971825.61
1506,7,0.03,1.046,0.023,45.47826087,26.82423957,77,1583,2.28,2261.12,59.31,0.14,283.68,124.4210526,583130.9474
1506,10,0.024,1.074,0.02,53.7,29.96988564,74,1580,2.25,2253.36,59.94,0.35,267.09,118.7066667,1472195.2
1506,5,0.029,1.064,0.032,33.25,20.64126415,70,1576,2.29,2250.07,59.63,0.27,279.14,121.8951965,1114226.803
1508,5,0.014,0.748,0.014,53.42857143,39.77262916,57,1565,2.26,2249.28,59.67,0.19,277.74,122.8938053,794214.7965
1508,4,0.02,0.757,0.022,34.40909091,27.78715793,64,1572,2.32,2240.41,59.7,0.45,237.35,102.3060345,1825161.595
1506,6,0.023,1.067,0.023,46.39130435,26.82423957,59,1565,2.53,2244.25,59.63,3.75,303.88,120.1106719,13971121.54
1506,8,0.029,1.04,0.019,54.73684211,31.21470086,59,1565,2.41,2238.01,59.8,0.16,275.8,114.439834,624042.6224
1506,3,0.031,1.07,0.029,36.89655172,22.31802259,67,1573,2.35,2238.12,59.92,0.12,276.29,117.5702128,480005.3106
1506,3,0.025,1.055,0.025,42.2,25.10710746,57,1563,2.24,2245.75,59.83,0.25,260.97,116.5044643,1052695.313
1506,11,0.019,1.025,0.017,60.29411765,34.09448306,59,1565,2.3,2249.05,59.51,0.21,284.52,123.7043478,862461.7826
1506,7,0.021,1.044,0.022,47.45454545,27.78715793,73,1579,2.24,2246.4,59.55,0.11,237.35,105.9598214,463320
1508,12,0.032,0.736,0.019,38.73684211,31.21470086,73,1581,2.3,2260.12,59.64,0.28,258.88,112.5565217,1155609.183
1506,9,0.022,1.045,0.023,45.43478261,26.82423957,61,1567,2.23,2261.56,59.74,0.21,247.86,111.1479821,894482.4753
1506,4,0.024,1.08,0.021,51.42857143,28.83191546,72,1578,2.28,2257.42,59.56,0.22,282.43,123.872807,914849.1579
1506,8,0.034,1.087,0.011,98.81818182,48.15942887,66,1572,2.28,2259,59.5,0.18,262.02,114.9210526,749036.8421
1508,9,0.014,0.701,0.018,38.94444444,32.58285073,26,1534,2.55,2257.2,60,4.64,278.27,109.1254902,17250319.06
1508,5,0.025,0.787,0.028,28.10714286,22.94811947,59,1567,2.21,2252.04,59.72,0.11,285.24,129.0678733,470788.4525
1508,8,0.02,0.742,0.029,25.5862069,22.31802259,56,1564,2.45,2248.57,59.85,0.46,287.64,117.4040816,1773158.057
1508,4,0.023,0.749,0.021,35.66666667,28.83191546,64,1572,2.32,2187.31,59.77,0.25,248.94,107.3017241,989946.3362
1502,7,0.025,0.727,0.01,72.7,51.94243253,75,1577,2.17,2178.28,59.85,0.15,260.49,120.0414747,632403.871
1502,5,0.014,0.702,0.009,78,56.47110389,59,1561,2.22,2183.87,59.85,4.8,315.65,142.1846847,19831900.54
1502,1,0.018,0.689,0.01,68.9,51.94243253,57,1559,2.3,2182.7,60.31,4.88,314.04,136.5391304,19450704
1502,4,0.012,0.715,0.009,79.44444444,56.47110389,33,1535,2.47,2179.1,60.04,4.68,296.84,120.1781377,17341048.42
1502,2,0.019,0.725,0.016,45.3125,35.77449321,53,1555,2.48,2184.52,59.96,5.43,318.3,128.3467742,20088775.45
1514,2,0.023,0.523,0.013,40.23076923,42.18126779,41,1555,2.4,2184.97,60.07,3.45,287.17,119.6541667,13191756.38
1514,5,0.016,0.513,0.008,64.125,62.00271238,57,1571,2.31,2187.02,59.59,0.29,315.41,136.5411255,1153156
1514,4,0.021,0.52,0.007,74.28571429,68.93209842,73,1587,2.36,2186.65,59.7,0.27,305.46,129.4322034,1050703.856
1514,2,0.02,0.505,0.007,72.14285714,68.93209842,51,1565,2.16,2180.87,59.8,3.91,300.41,139.0787037,16580669.97
1514,2,0.014,0.513,0.008,64.125,62.00271238,51,1565,2.36,2185.05,60.16,3.86,300.31,127.25,15010182.46
1526,3,0.01,0.331,0.004,82.75,107.4602601,43,1569,2.33,2188.95,59.97,3.62,316.07,135.6523605,14283603.35
1526,4,0.014,0.314,0.005,62.8,90.02424399,56,1582,2.35,2186.55,60.26,3.47,311.97,132.7531915,13560331.79
1495,5,0.019,1.181,0.014,84.35714286,39.77262916,63,1558,2.23,2190.89,59.75,0.11,248.5,111.4349776,453897.3901
1495,5,0.019,1.209,0.01,120.9,51.94243253,52,1547,2.31,2191.49,59.99,5.24,310.97,134.6190476,20878922.91
1495,5,0.02,1.202,0.01,120.2,51.94243253,45,1540,2.5,2195.86,60.09,4.62,298.95,119.58,17043386.98
1495,2,0.02,1.19,0.012,99.16666667,44.94691449,67,1562,2.48,2191.49,59.81,5.25,292.89,118.1008065,19484820.36
1495,8,0.016,1.182,0.01,118.2,51.94243253,57,1552,2.4,2193.3,59.96,5.15,292.19,121.7458333,19767116.25
